id,spacegroup,density,energy,minimization_step,trial_number,minimization_time,metadata
ttbi-QR-15-6627-3,15,1.2282,-176.7793,3,6627,16.92248010635376,
ttbi-QR-43-14821-3,43,1.0715,-176.74,3,14821,15.814579725265503,
ttbi-QR-88-26641-3,88,1.2481,-176.7311,3,26641,30.435234785079956,
ttbi-QR-5-1840-3,5,1.175,-176.7249,3,1840,9.19761848449707,
ttbi-QR-15-17172-3,15,1.1606,-176.6436,3,17172,16.251760244369507,
ttbi-QR-14-12547-3,14,1.2873,-176.5988,3,12547,17.621990442276,
ttbi-QR-19-9394-3,19,1.1791,-176.5649,3,9394,65.7820234298706,
ttbi-QR-86-6308-3,86,0.8565,-176.4924,3,6308,23.14603281021118,
ttbi-QR-60-2959-3,60,1.0353,-176.4893,3,2959,26.236911058425903,
ttbi-QR-14-9949-3,14,0.9827,-176.4838,3,9949,17.048569917678833,
ttbi-QR-19-2006-3,19,1.2896,-176.4643,3,2006,16.883641004562378,
ttbi-QR-61-4469-3,61,1.3374,-176.4409,3,4469,36.8662109375,
ttbi-QR-13-891-3,13,1.1918,-176.363,3,891,17.20756483078003,
ttbi-QR-14-1117-3,14,1.1083,-176.3625,3,1117,18.603872060775757,
ttbi-QR-148-3734-3,148,1.3149,-176.2276,3,3734,73.79489231109619,
ttbi-QR-9-1879-3,9,1.1664,-176.2027,3,1879,8.441020250320435,
ttbi-QR-61-17802-3,61,1.2001,-176.1379,3,17802,35.86532807350159,
ttbi-QR-15-5649-3,15,1.0205,-176.1346,3,5649,14.742053747177124,
ttbi-QR-14-9201-3,14,1.3197,-176.1311,3,9201,33.904149293899536,
ttbi-QR-14-2568-3,14,1.1819,-176.0868,3,2568,15.536359548568726,
ttbi-QR-15-1562-3,15,0.7843,-176.0426,3,1562,9.771739482879639,
ttbi-QR-15-4357-3,15,1.009,-176.0328,3,4357,14.43980884552002,
ttbi-QR-15-15122-3,15,1.3301,-176.0316,3,15122,20.21800470352173,
ttbi-QR-14-969-3,14,0.7883,-176.0257,3,969,11.618372440338135,
ttbi-QR-14-4505-3,14,1.2412,-176.0065,3,4505,15.481514930725098,
ttbi-QR-15-17711-3,15,1.2185,-175.9941,3,17711,93.72103333473206,
ttbi-QR-15-21959-3,15,1.2562,-175.9886,3,21959,43.24038004875183,
ttbi-QR-2-7564-3,2,1.0441,-175.9772,3,7564,9.275376081466675,
ttbi-QR-14-8166-3,14,1.1038,-175.9698,3,8166,38.955406665802,
ttbi-QR-56-19349-3,56,1.2693,-175.9665,3,19349,35.23487329483032,
ttbi-QR-60-8471-3,60,1.3065,-175.9457,3,8471,37.00554370880127,
ttbi-QR-19-10444-3,19,1.232,-175.8852,3,10444,18.619948625564575,
ttbi-QR-14-6700-3,14,1.126,-175.8559,3,6700,16.809661865234375,
ttbi-QR-15-4164-3,15,1.2402,-175.7814,3,4164,18.524128675460815,
ttbi-QR-148-6828-3,148,1.1239,-175.6872,3,6828,65.96825528144836,
ttbi-QR-14-7031-3,14,1.1551,-175.6773,3,7031,32.47714281082153,
ttbi-QR-15-3208-3,15,1.1982,-175.6639,3,3208,17.54888939857483,
ttbi-QR-14-2807-3,14,1.1983,-175.6636,3,2807,17.83676242828369,
ttbi-QR-96-8582-3,96,1.0168,-175.6016,3,8582,145.5266089439392,
ttbi-QR-15-3816-3,15,1.1115,-175.5594,3,3816,61.35115718841553,
ttbi-QR-14-14673-3,14,0.9821,-175.5589,3,14673,14.603566408157349,
ttbi-QR-60-20159-3,60,1.2483,-175.5264,3,20159,36.188477516174316,
ttbi-QR-96-12222-3,96,1.3461,-175.4931,3,12222,32.27387046813965,
ttbi-QR-61-7600-3,61,1.2221,-175.4705,3,7600,38.50720810890198,
ttbi-QR-20-10128-3,20,0.9525,-175.465,3,10128,15.319842100143433,
ttbi-QR-60-12888-3,60,1.243,-175.4122,3,12888,40.323596715927124,
ttbi-QR-76-9251-3,76,1.2197,-175.3753,3,9251,14.503514528274536,
ttbi-QR-14-3059-3,14,1.142,-175.3565,3,3059,16.534664392471313,
ttbi-QR-14-7709-3,14,1.2186,-175.3175,3,7709,20.406607151031494,
ttbi-QR-15-11010-3,15,1.2493,-175.3084,3,11010,18.9476215839386,
ttbi-QR-14-9789-3,14,1.299,-175.2959,3,9789,18.03770112991333,
ttbi-QR-60-19787-3,60,0.786,-175.2749,3,19787,25.424336433410645,
ttbi-QR-14-783-3,14,1.2648,-175.2156,3,783,18.029136896133423,
ttbi-QR-43-12853-3,43,1.2377,-175.2139,3,12853,13.361902236938477,
ttbi-QR-14-13139-3,14,1.1806,-175.1379,3,13139,17.298967123031616,
ttbi-QR-15-18216-3,15,1.2475,-175.1213,3,18216,17.74398946762085,
ttbi-QR-2-8669-3,2,1.153,-175.0912,3,8669,21.31230354309082,
ttbi-QR-148-5638-3,148,0.9898,-175.0849,3,5638,35.008105516433716,
ttbi-QR-13-20742-3,13,1.3281,-175.0559,3,20742,20.055649518966675,
ttbi-QR-15-20308-3,15,1.1851,-175.0024,3,20308,16.04627227783203,
ttbi-QR-96-4525-3,96,0.9063,-174.9914,3,4525,26.456031799316406,
ttbi-QR-14-12753-3,14,0.9481,-174.9649,3,12753,10.998523712158203,
ttbi-QR-15-7097-3,15,1.0508,-174.9649,3,7097,15.433459758758545,
ttbi-QR-15-14859-3,15,1.1496,-174.9594,3,14859,16.898503303527832,
ttbi-QR-148-12464-3,148,1.1279,-174.9453,3,12464,26.156999826431274,
ttbi-QR-14-12086-3,14,1.0967,-174.83,3,12086,13.95560073852539,
ttbi-QR-19-9472-3,19,1.0912,-174.8237,3,9472,10.721588134765625,
ttbi-QR-14-9127-3,14,1.1944,-174.801,3,9127,28.811394691467285,
ttbi-QR-13-12667-3,13,0.9967,-174.7757,3,12667,18.01313281059265,
ttbi-QR-61-13984-3,61,1.1935,-174.7485,3,13984,72.20870351791382,
ttbi-QR-61-13029-3,61,1.3718,-174.7412,3,13029,39.49620532989502,
ttbi-QR-14-5753-3,14,1.2349,-174.6802,3,5753,17.78370189666748,
ttbi-QR-15-6341-3,15,1.082,-174.6223,3,6341,16.892885208129883,
ttbi-QR-14-9612-3,14,1.2001,-174.6106,3,9612,42.02862477302551,
ttbi-QR-19-11159-3,19,1.2664,-174.595,3,11159,49.85414171218872,
ttbi-QR-9-10680-3,9,1.0067,-174.5401,3,10680,9.184221744537354,
ttbi-QR-15-1161-3,15,1.2421,-174.5262,3,1161,50.61495065689087,
ttbi-QR-13-5763-3,13,1.2314,-174.4993,3,5763,16.496352910995483,
ttbi-QR-15-5160-3,15,1.2921,-174.4791,3,5160,34.58711314201355,
ttbi-QR-96-11314-3,96,1.0988,-174.4747,3,11314,42.01308608055115,
ttbi-QR-88-23907-3,88,1.1967,-174.4725,3,23907,31.821208238601685,
ttbi-QR-14-4533-3,14,1.2208,-174.423,3,4533,20.538461208343506,
ttbi-QR-148-15928-3,148,1.306,-174.3774,3,15928,28.332378387451172,
ttbi-QR-15-5575-3,15,0.9692,-174.3703,3,5575,16.658214807510376,
ttbi-QR-13-4750-3,13,1.1472,-174.3414,3,4750,16.43662118911743,
ttbi-QR-14-9239-3,14,1.0962,-174.3316,3,9239,26.242734909057617,
ttbi-QR-14-7615-3,14,1.215,-174.3218,3,7615,18.652087211608887,
ttbi-QR-5-14660-3,5,0.9421,-174.303,3,14660,12.0908522605896,
ttbi-QR-15-5231-3,15,1.278,-174.2931,3,5231,20.794896125793457,
ttbi-QR-19-7098-3,19,1.053,-174.1884,3,7098,13.35202145576477,
ttbi-QR-15-9030-3,15,1.1072,-174.1246,3,9030,27.30924916267395,
ttbi-QR-15-18049-3,15,1.1789,-174.1236,3,18049,17.71633529663086,
ttbi-QR-60-19897-3,60,1.1077,-174.1086,3,19897,32.195658445358276,
ttbi-QR-148-5440-3,148,1.1793,-174.0853,3,5440,28.377009391784668,
ttbi-QR-5-12714-3,5,1.1802,-174.0615,3,12714,8.697335243225098,
ttbi-QR-15-904-3,15,0.991,-174.0525,3,904,10.674011468887329,
ttbi-QR-14-14424-3,14,1.2731,-174.0258,3,14424,17.260898113250732,
ttbi-QR-13-14705-3,13,1.2557,-174.0152,3,14705,18.831714153289795,
ttbi-QR-60-2101-3,60,1.138,-173.9799,3,2101,35.643112659454346,
ttbi-QR-19-11190-3,19,1.1137,-173.9704,3,11190,14.756691455841064,
ttbi-QR-15-3997-3,15,0.9067,-173.9688,3,3997,13.897067785263062,
ttbi-QR-18-18072-3,18,1.1805,-173.9097,3,18072,17.385054349899292,
ttbi-QR-15-18252-3,15,1.1929,-173.8602,3,18252,18.513219118118286,
ttbi-QR-14-9076-3,14,1.3133,-173.8465,3,9076,21.541610956192017,
ttbi-QR-33-206-3,33,1.2728,-173.8237,3,206,50.7307550907135,
ttbi-QR-43-496-3,43,1.1839,-173.7353,3,496,156.4100341796875,
ttbi-QR-5-20861-3,5,0.8767,-173.7141,3,20861,5.0779430866241455,
ttbi-QR-14-11017-3,14,1.257,-173.7008,3,11017,16.05546760559082,
ttbi-QR-14-1530-3,14,1.0095,-173.6891,3,1530,17.852927446365356,
ttbi-QR-15-15672-3,15,1.229,-173.6867,3,15672,18.606271743774414,
ttbi-QR-60-13891-3,60,1.3266,-173.623,3,13891,36.09691262245178,
ttbi-QR-76-2216-3,76,1.2851,-173.6052,3,2216,15.12097716331482,
ttbi-QR-15-9109-3,15,1.2062,-173.5857,3,9109,19.947831392288208,
ttbi-QR-43-7392-3,43,1.1777,-173.5817,3,7392,17.79487705230713,
ttbi-QR-13-17380-3,13,0.9918,-173.5397,3,17380,26.962923049926758,
ttbi-QR-15-15475-3,15,1.0461,-173.5049,3,15475,30.23197102546692,
ttbi-QR-15-13330-3,15,1.1206,-173.4602,3,13330,20.408904552459717,
ttbi-QR-60-22457-3,60,1.1554,-173.4506,3,22457,36.02979278564453,
ttbi-QR-60-2463-3,60,1.1231,-173.4018,3,2463,34.827333211898804,
ttbi-QR-56-22417-3,56,1.0812,-173.3866,3,22417,50.080157995224,
ttbi-QR-15-11780-3,15,1.2468,-173.3851,3,11780,19.982288360595703,
ttbi-QR-96-7086-3,96,1.3493,-173.3709,3,7086,29.09433364868164,
ttbi-QR-14-5425-3,14,1.192,-173.3568,3,5425,18.582359552383423,
ttbi-QR-14-10385-3,14,1.2837,-173.3357,3,10385,18.30929923057556,
ttbi-QR-61-17811-3,61,1.0844,-173.3192,3,17811,40.11204957962036,
ttbi-QR-14-6955-3,14,1.0319,-173.3166,3,6955,15.363500356674194,
ttbi-QR-15-3836-3,15,1.1499,-173.3112,3,3836,17.22352910041809,
ttbi-QR-14-12585-3,14,1.3256,-173.3037,3,12585,20.411017656326294,
ttbi-QR-148-21670-3,148,1.1538,-173.3,3,21670,32.10133647918701,
ttbi-QR-14-9155-3,14,1.2025,-173.2966,3,9155,17.490981340408325,
ttbi-QR-61-1111-3,61,1.1911,-173.2956,3,1111,34.39758491516113,
ttbi-QR-14-3882-3,14,1.145,-173.2257,3,3882,24.138469457626343,
ttbi-QR-2-2533-3,2,0.937,-173.1991,3,2533,46.537935733795166,
ttbi-QR-20-7479-3,20,0.8532,-173.193,3,7479,35.017826318740845,
ttbi-QR-14-13144-3,14,1.1383,-173.1467,3,13144,16.88940715789795,
ttbi-QR-13-10730-3,13,1.0596,-173.1459,3,10730,14.656333923339844,
ttbi-QR-14-12520-3,14,1.0911,-173.1457,3,12520,15.24892520904541,
ttbi-QR-14-350-3,14,1.0024,-173.0484,3,350,15.071877241134644,
ttbi-QR-61-16104-3,61,1.3129,-172.9127,3,16104,35.692124128341675,
ttbi-QR-15-12680-3,15,1.1857,-172.8826,3,12680,59.520923137664795,
ttbi-QR-15-6887-3,15,1.1518,-172.8463,3,6887,14.442361831665039,
ttbi-QR-148-6798-3,148,1.0904,-172.8427,3,6798,29.4393527507782,
ttbi-QR-14-4378-3,14,0.9806,-172.8378,3,4378,25.751965522766113,
ttbi-QR-14-6207-3,14,1.0838,-172.8292,3,6207,65.60638880729675,
ttbi-QR-14-3603-3,14,1.1925,-172.8157,3,3603,37.564600229263306,
ttbi-QR-14-10598-3,14,1.1558,-172.8109,3,10598,17.820913553237915,
ttbi-QR-15-19417-3,15,1.2279,-172.7725,3,19417,18.756349802017212,
ttbi-QR-60-1210-3,60,1.2302,-172.7723,3,1210,31.144591093063354,
ttbi-QR-60-14932-3,60,1.2407,-172.748,3,14932,330.7857348918915,
ttbi-QR-148-6302-3,148,1.3397,-172.7222,3,6302,27.395517349243164,
ttbi-QR-14-12365-3,14,0.9926,-172.6864,3,12365,15.132199048995972,
ttbi-QR-13-643-3,13,1.1964,-172.6665,3,643,49.91117858886719,
ttbi-QR-15-3235-3,15,1.1766,-172.6612,3,3235,18.41725444793701,
ttbi-QR-14-6010-3,14,1.2184,-172.6558,3,6010,17.994250059127808,
ttbi-QR-76-8737-3,76,1.2828,-172.6525,3,8737,14.167052984237671,
ttbi-QR-61-10465-3,61,1.2894,-172.5935,3,10465,123.68181681632996,
ttbi-QR-61-9137-3,61,1.1177,-172.5885,3,9137,33.484142541885376,
ttbi-QR-14-2295-3,14,1.0617,-172.5736,3,2295,19.233267784118652,
ttbi-QR-15-2881-3,15,1.1728,-172.5634,3,2881,48.04005527496338,
ttbi-QR-19-735-3,19,1.1213,-172.522,3,735,16.355077505111694,
ttbi-QR-15-13773-3,15,1.1729,-172.5154,3,13773,18.444596529006958,
ttbi-QR-14-9275-3,14,1.1674,-172.4976,3,9275,18.434326887130737,
ttbi-QR-15-11830-3,15,1.0128,-172.4763,3,11830,17.93889546394348,
ttbi-QR-15-14900-3,15,0.9879,-172.4607,3,14900,14.40538215637207,
ttbi-QR-14-11640-3,14,1.1899,-172.4577,3,11640,18.73806381225586,
ttbi-QR-2-7385-3,2,1.2071,-172.4255,3,7385,34.359699964523315,
ttbi-QR-61-11850-3,61,1.2253,-172.3919,3,11850,37.28003263473511,
ttbi-QR-15-6238-3,15,1.1016,-172.3901,3,6238,17.226245641708374,
ttbi-QR-61-5623-3,61,1.2514,-172.3834,3,5623,132.9185597896576,
ttbi-QR-15-3935-3,15,0.8206,-172.3719,3,3935,11.31988263130188,
ttbi-QR-60-7468-3,60,1.1689,-172.3689,3,7468,26.778013706207275,
ttbi-QR-56-891-3,56,1.1007,-172.3351,3,891,32.717018365859985,
ttbi-QR-15-574-3,15,1.2082,-172.3196,3,574,16.172089338302612,
ttbi-QR-15-15722-3,15,1.0372,-172.298,3,15722,16.51831316947937,
ttbi-QR-14-2695-3,14,1.1305,-172.2958,3,2695,15.507877111434937,
ttbi-QR-2-6345-3,2,0.8499,-172.2828,3,6345,12.979672908782959,
ttbi-QR-19-784-3,19,1.1451,-172.2801,3,784,15.523087501525879,
ttbi-QR-15-14790-3,15,1.2033,-172.2374,3,14790,19.615140438079834,
ttbi-QR-13-11151-3,13,1.2023,-172.2068,3,11151,26.454360485076904,
ttbi-QR-20-13342-3,20,1.3166,-172.2009,3,13342,90.48541116714478,
ttbi-QR-14-117-3,14,1.2348,-172.166,3,117,19.09516716003418,
ttbi-QR-15-10224-3,15,1.1818,-172.1254,3,10224,47.24134039878845,
ttbi-QR-13-8066-3,13,1.0435,-172.0887,3,8066,15.70565128326416,
ttbi-QR-61-15807-3,61,1.1171,-172.0793,3,15807,31.176745653152466,
ttbi-QR-76-3384-3,76,1.3005,-172.0589,3,3384,12.595606088638306,
ttbi-QR-14-4945-3,14,1.1758,-172.017,3,4945,20.443756341934204,
ttbi-QR-60-10273-3,60,1.2845,-172.0021,3,10273,34.16380047798157,
ttbi-QR-148-21252-3,148,1.0173,-171.9858,3,21252,25.46775460243225,
ttbi-QR-15-5420-3,15,0.9483,-171.9824,3,5420,46.45219111442566,
ttbi-QR-60-20519-3,60,1.1175,-171.9738,3,20519,31.322072744369507,
ttbi-QR-14-4706-3,14,1.1663,-171.9584,3,4706,45.46851587295532,
ttbi-QR-14-14180-3,14,1.1817,-171.9459,3,14180,17.55323052406311,
ttbi-QR-14-11642-3,14,1.1443,-171.9357,3,11642,16.64508080482483,
ttbi-QR-148-13705-3,148,1.0621,-171.9167,3,13705,31.554314851760864,
ttbi-QR-15-20911-3,15,1.1147,-171.8721,3,20911,24.93923854827881,
ttbi-QR-61-579-3,61,1.1727,-171.8499,3,579,36.579479694366455,
ttbi-QR-76-4761-3,76,1.14,-171.8326,3,4761,29.524187803268433,
ttbi-QR-13-18488-3,13,1.2313,-171.8277,3,18488,18.75899863243103,
ttbi-QR-96-5255-3,96,1.2178,-171.825,3,5255,31.146889686584473,
ttbi-QR-15-7970-3,15,1.0527,-171.8114,3,7970,13.917702674865723,
ttbi-QR-13-17506-3,13,1.2594,-171.7624,3,17506,19.650835514068604,
ttbi-QR-61-6220-3,61,1.1728,-171.7147,3,6220,27.96067714691162,
ttbi-QR-15-13882-3,15,1.0986,-171.7132,3,13882,15.291246175765991,
ttbi-QR-60-7704-3,60,1.0438,-171.7089,3,7704,26.357964515686035,
ttbi-QR-60-10641-3,60,1.0739,-171.6733,3,10641,45.697227239608765,
ttbi-QR-61-4690-3,61,1.1021,-171.5607,3,4690,39.39456391334534,
ttbi-QR-14-3952-3,14,1.1836,-171.5604,3,3952,17.53362274169922,
ttbi-QR-14-12761-3,14,1.2009,-171.5348,3,12761,14.850276947021484,
ttbi-QR-148-10884-3,148,1.2833,-171.5039,3,10884,32.09401774406433,
ttbi-QR-14-7941-3,14,1.08,-171.4994,3,7941,17.048237800598145,
ttbi-QR-15-21485-3,15,1.2459,-171.4255,3,21485,18.018258571624756,
ttbi-QR-14-3170-3,14,1.2426,-171.3709,3,3170,21.44576382637024,
ttbi-QR-76-3098-3,76,1.2181,-171.3277,3,3098,12.391176462173462,
ttbi-QR-14-3706-3,14,1.257,-171.3264,3,3706,38.669342041015625,
ttbi-QR-15-18856-3,15,1.297,-171.3255,3,18856,19.78884530067444,
ttbi-QR-60-15034-3,60,1.023,-171.3189,3,15034,32.39617991447449,
ttbi-QR-148-11358-3,148,1.0644,-171.2428,3,11358,23.156556606292725,
ttbi-QR-15-21820-3,15,1.238,-171.234,3,21820,18.007739305496216,
ttbi-QR-14-8872-3,14,1.1653,-171.2252,3,8872,16.85578417778015,
ttbi-QR-14-9640-3,14,1.0646,-171.183,3,9640,28.485769271850586,
ttbi-QR-14-4100-3,14,1.1756,-171.1624,3,4100,46.17445969581604,
ttbi-QR-169-8395-3,169,1.0954,-171.1473,3,8395,14.273315191268921,
ttbi-QR-14-13524-3,14,1.1771,-171.1463,3,13524,15.58805537223816,
ttbi-QR-96-10288-3,96,1.2022,-171.1254,3,10288,32.987098693847656,
ttbi-QR-60-20155-3,60,0.892,-171.0509,3,20155,137.04941153526306,
ttbi-QR-14-4023-3,14,1.2516,-171.0432,3,4023,16.0782732963562,
ttbi-QR-61-3559-3,61,0.9696,-170.9439,3,3559,27.978785514831543,
ttbi-QR-14-10647-3,14,1.3506,-170.914,3,10647,20.85938572883606,
ttbi-QR-13-19835-3,13,1.0096,-170.914,3,19835,19.022284030914307,
ttbi-QR-14-10426-3,14,1.1934,-170.8531,3,10426,16.761607885360718,
ttbi-QR-15-1930-3,15,1.2234,-170.8343,3,1930,16.278507947921753,
ttbi-QR-15-11311-3,15,1.092,-170.8125,3,11311,17.071853399276733,
ttbi-QR-13-23260-3,13,1.0918,-170.7864,3,23260,15.714208126068115,
ttbi-QR-60-22213-3,60,0.8187,-170.7758,3,22213,27.348392724990845,
ttbi-QR-14-6033-3,14,1.2464,-170.7724,3,6033,17.681838274002075,
ttbi-QR-29-6754-3,29,1.1699,-170.7453,3,6754,11.564778566360474,
ttbi-QR-61-6339-3,61,1.1727,-170.7343,3,6339,35.03981113433838,
ttbi-QR-148-8157-3,148,1.2551,-170.6652,3,8157,31.571516036987305,
ttbi-QR-43-2714-3,43,1.3482,-170.6409,3,2714,18.177809476852417,
ttbi-QR-76-1738-3,76,1.1461,-170.6356,3,1738,11.47961711883545,
ttbi-QR-15-11515-3,15,0.9343,-170.6091,3,11515,14.387552261352539,
ttbi-QR-15-14573-3,15,1.1216,-170.6011,3,14573,17.599842071533203,
ttbi-QR-14-6250-3,14,1.3337,-170.5601,3,6250,19.203007459640503,
ttbi-QR-15-6446-3,15,0.9951,-170.5188,3,6446,13.749471664428711,
ttbi-QR-96-3846-3,96,1.1024,-170.5098,3,3846,35.82791829109192,
ttbi-QR-2-11818-3,2,1.1924,-170.4749,3,11818,20.894129037857056,
ttbi-QR-14-11016-3,14,1.3061,-170.4743,3,11016,29.043015241622925,
ttbi-QR-88-31928-3,88,0.9446,-170.4373,3,31928,28.138092756271362,
ttbi-QR-148-20828-3,148,1.3342,-170.4219,3,20828,28.425989389419556,
ttbi-QR-14-2621-3,14,1.2227,-170.3789,3,2621,21.797115564346313,
ttbi-QR-14-5418-3,14,1.323,-170.3725,3,5418,19.573440551757812,
ttbi-QR-15-19155-3,15,1.101,-170.3712,3,19155,18.461926698684692,
ttbi-QR-13-19603-3,13,0.9791,-170.3147,3,19603,16.75295639038086,
ttbi-QR-60-3124-3,60,1.2986,-170.3101,3,3124,42.83769345283508,
ttbi-QR-15-10858-3,15,1.2012,-170.3064,3,10858,58.583577394485474,
ttbi-QR-13-21637-3,13,1.1632,-170.3,3,21637,16.260427236557007,
ttbi-QR-14-12836-3,14,1.092,-170.2877,3,12836,17.568446159362793,
ttbi-QR-14-3370-3,14,1.2094,-170.2481,3,3370,47.43518042564392,
ttbi-QR-60-5023-3,60,1.2053,-170.2052,3,5023,37.052664279937744,
ttbi-QR-60-7430-3,60,1.2191,-170.1708,3,7430,30.32575798034668,
ttbi-QR-15-3693-3,15,1.0377,-170.1348,3,3693,38.63069987297058,
ttbi-QR-2-1283-3,2,1.1627,-170.1343,3,1283,11.623733758926392,
ttbi-QR-15-15685-3,15,0.7722,-170.0966,3,15685,12.6615891456604,
ttbi-QR-14-1489-3,14,1.0886,-170.077,3,1489,18.475996255874634,
ttbi-QR-43-3704-3,43,1.0367,-170.0676,3,3704,13.676140069961548,
ttbi-QR-33-4331-3,33,1.1722,-170.0327,3,4331,13.491609334945679,
ttbi-QR-15-11981-3,15,0.9923,-170.0311,3,11981,18.189356565475464,
ttbi-QR-61-16715-3,61,1.2087,-170.0297,3,16715,32.13536357879639,
ttbi-QR-14-13073-3,14,1.1862,-170.0157,3,13073,16.653896808624268,
ttbi-QR-60-22643-3,60,1.1935,-170.0073,3,22643,39.299458742141724,
ttbi-QR-15-3312-3,15,1.2455,-169.971,3,3312,20.36713981628418,
ttbi-QR-14-3821-3,14,1.3478,-169.9672,3,3821,25.309653759002686,
ttbi-QR-88-35217-3,88,1.1753,-169.9482,3,35217,33.267948150634766,
ttbi-QR-56-2969-3,56,1.0731,-169.9066,3,2969,34.088356256484985,
ttbi-QR-13-1714-3,13,1.1764,-169.8752,3,1714,15.618603944778442,
ttbi-QR-15-18972-3,15,1.0922,-169.8563,3,18972,16.541056156158447,
ttbi-QR-15-21957-3,15,1.2073,-169.8198,3,21957,17.805657386779785,
ttbi-QR-13-4439-3,13,1.1655,-169.7943,3,4439,17.117873191833496,
ttbi-QR-13-2725-3,13,1.2051,-169.7806,3,2725,20.04871106147766,
ttbi-QR-14-9316-3,14,1.2638,-169.7171,3,9316,26.69197726249695,
ttbi-QR-14-14038-3,14,0.9294,-169.7082,3,14038,15.763840913772583,
ttbi-QR-61-8999-3,61,0.8333,-169.6297,3,8999,65.23009967803955,
ttbi-QR-20-10810-3,20,1.07,-169.61,3,10810,11.892972707748413,
ttbi-QR-13-12310-3,13,1.2094,-169.5945,3,12310,20.293553352355957,
ttbi-QR-88-28744-3,88,0.7573,-169.575,3,28744,25.38663935661316,
ttbi-QR-2-10589-3,2,1.0812,-169.5676,3,10589,8.426039934158325,
ttbi-QR-148-8009-3,148,1.2762,-169.5627,3,8009,29.31499743461609,
ttbi-QR-76-6887-3,76,1.1478,-169.562,3,6887,230.8889091014862,
ttbi-QR-13-15622-3,13,1.1837,-169.5593,3,15622,24.965364456176758,
ttbi-QR-60-23517-3,60,0.977,-169.5521,3,23517,41.3479163646698,
ttbi-QR-14-4585-3,14,1.256,-169.5023,3,4585,25.990976572036743,
ttbi-QR-13-6670-3,13,1.2382,-169.4829,3,6670,36.047536849975586,
ttbi-QR-14-5355-3,14,1.1585,-169.4375,3,5355,12.632404565811157,
ttbi-QR-148-18562-3,148,1.2235,-169.4209,3,18562,31.183748483657837,
ttbi-QR-88-27727-3,88,0.9472,-169.3675,3,27727,27.37338137626648,
ttbi-QR-14-14524-3,14,1.1763,-169.3273,3,14524,94.97375249862671,
ttbi-QR-14-11479-3,14,1.0789,-169.3158,3,11479,19.058991193771362,
ttbi-QR-15-9459-3,15,1.2235,-169.3129,3,9459,16.734740257263184,
ttbi-QR-15-9123-3,15,1.3055,-169.3107,3,9123,17.43997097015381,
ttbi-QR-14-10295-3,14,1.2753,-169.2527,3,10295,17.346630334854126,
ttbi-QR-15-13138-3,15,1.1853,-169.2285,3,13138,16.541595458984375,
ttbi-QR-13-8333-3,13,1.0651,-169.2191,3,8333,15.112748622894287,
ttbi-QR-14-8227-3,14,1.2038,-169.215,3,8227,22.394233226776123,
ttbi-QR-96-4732-3,96,1.2174,-169.1824,3,4732,27.302191734313965,
ttbi-QR-15-3851-3,15,1.0688,-169.1619,3,3851,15.22158408164978,
ttbi-QR-19-1573-3,19,1.2038,-169.1343,3,1573,14.633198022842407,
ttbi-QR-88-22300-3,88,1.3371,-169.1139,3,22300,35.18234086036682,
ttbi-QR-2-6083-3,2,0.9638,-169.0936,3,6083,9.157237768173218,
ttbi-QR-14-6961-3,14,1.2214,-169.0789,3,6961,16.556675910949707,
ttbi-QR-13-11155-3,13,0.9106,-169.0532,3,11155,22.468138694763184,
ttbi-QR-13-20451-3,13,1.1567,-169.0078,3,20451,69.11169290542603,
ttbi-QR-15-18932-3,15,0.3979,-168.993,3,18932,5.920267581939697,
ttbi-QR-20-24950-3,20,1.2077,-168.987,3,24950,18.954674243927002,
ttbi-QR-15-4974-3,15,1.3266,-168.976,3,4974,18.836215496063232,
ttbi-QR-43-985-3,43,1.0498,-168.9593,3,985,13.25353741645813,
ttbi-QR-19-10937-3,19,1.1939,-168.9558,3,10937,13.94053030014038,
ttbi-QR-88-32426-3,88,1.2414,-168.9471,3,32426,31.31367015838623,
ttbi-QR-15-7285-3,15,1.0986,-168.8954,3,7285,16.375235080718994,
ttbi-QR-148-16961-3,148,1.282,-168.8944,3,16961,27.467077016830444,
ttbi-QR-96-10269-3,96,1.3373,-168.838,3,10269,35.90342712402344,
ttbi-QR-148-5554-3,148,0.7263,-168.8078,3,5554,19.669625997543335,
ttbi-QR-14-193-3,14,1.0254,-168.7691,3,193,35.125526666641235,
ttbi-QR-148-21928-3,148,1.1131,-168.7527,3,21928,29.188319444656372,
ttbi-QR-14-12439-3,14,1.1391,-168.7404,3,12439,33.3229775428772,
ttbi-QR-14-4036-3,14,1.2467,-168.7278,3,4036,19.741278171539307,
ttbi-QR-88-26925-3,88,1.1241,-168.689,3,26925,41.22475981712341,
ttbi-QR-43-8524-3,43,1.0496,-168.657,3,8524,13.51967191696167,
ttbi-QR-88-35090-3,88,1.038,-168.6319,3,35090,29.878167390823364,
ttbi-QR-60-15682-3,60,1.1094,-168.6126,3,15682,35.53334951400757,
ttbi-QR-15-21138-3,15,1.1045,-168.5826,3,21138,18.809001207351685,
ttbi-QR-96-10140-3,96,1.3533,-168.5761,3,10140,33.67887783050537,
ttbi-QR-14-4333-3,14,1.07,-168.5422,3,4333,31.82486367225647,
ttbi-QR-88-13011-3,88,1.1306,-168.5294,3,13011,32.39553165435791,
ttbi-QR-9-5443-3,9,1.235,-168.4745,3,5443,22.259358644485474,
ttbi-QR-2-545-3,2,0.9496,-168.3923,3,545,22.832679510116577,
