begin
atom   1.0223925982955997E+01 1.8289334270450068E+00 4.0998221524920000E+00 C 0.0 0.0 4.4079999999999996E-03 -4.2510700000000001E-01 6.0422200000000004E-01
atom   8.8185281577190047E+00 1.6537634169980004E+00 2.8044264516399947E-01 C 0.0 0.0 -3.4776000000000001E-02 4.6507799999999999E-01 -7.9362400000000000E-01
atom   1.0305826695171005E+01 1.3187223807612998E+01 1.3571320695360012E+00 O 0.0 0.0 1.6425799999999999E-01 -9.3301999999999996E-02 1.4198100000000000E-01
atom   9.6183306921240010E+00 1.4397208894810996E+01 3.9788761273120001E+00 O 0.0 0.0 6.3817000000000002E-01 -4.1957899999999998E-01 3.5216399999999998E-01
atom   1.7967427548420101E+00 1.4562449095351001E+01 3.1193707612039989E+00 O 0.0 0.0 -1.1769100000000000E-01 2.2076699999999999E-01 -2.2789100000000001E-01
atom   2.4842350204770085E+00 1.3352451671433997E+01 4.9772603244000169E-01 O 0.0 0.0 -7.9616399999999998E-01 3.0455300000000002E-01 -5.2685400000000004E-01
atom   8.7532143914110012E+00 1.4250723318049005E+01 4.4175585239719997E+00 H 0.0 0.0 -6.4292700000000003E-01 1.8687200000000001E-01 -1.2731100000000001E-01
atom   3.3493551624190041E+00 1.3498949584914996E+01 5.8944306768000457E-02 H 0.0 0.0 7.2470400000000001E-01 -1.8315400000000001E-01 1.4794199999999999E-01
atom   1.5777401704400504E-01 1.3787166572955007E+01 3.2857784750799951E-01 C 0.0 0.0 -4.4079999999999996E-03 4.2510700000000001E-01 -6.0422200000000004E-01
atom   1.5631718422809973E+00 1.3962336583001999E+01 4.1479573548360005E+00 C 0.0 0.0 3.4776000000000001E-02 -4.6507799999999999E-01 7.9362400000000000E-01
atom   7.5873304828996582E-02 5.3791738076129993E+00 3.0712679304639985E+00 O 0.0 0.0 -1.6425799999999999E-01 -9.3301999999999996E-02 -1.4198100000000000E-01
atom   7.6336930787599988E-01 6.5891588948109954E+00 4.4952387268799954E-01 O 0.0 0.0 -6.3817000000000002E-01 -4.1957899999999998E-01 -3.5216399999999998E-01
atom   8.5849572451579998E+00 6.7543990953510020E+00 1.3090292387960012E+00 O 0.0 0.0 1.1769100000000000E-01 2.2076699999999999E-01 2.2789100000000001E-01
atom   7.8974649795230025E+00 5.5444016714339970E+00 3.9306739675599980E+00 O 0.0 0.0 7.9616399999999998E-01 3.0455300000000002E-01 5.2685400000000004E-01
atom   1.6284856085890005E+00 6.4426733180490050E+00 1.0841476028004299E-02 H 0.0 0.0 6.4292700000000003E-01 1.8687200000000001E-01 1.2731100000000001E-01
atom   7.0323448375809976E+00 5.6908995849149964E+00 4.3694556932319992E+00 H 0.0 0.0 -7.2470400000000001E-01 -1.8315400000000001E-01 -1.4794199999999999E-01
atom   1.0223925982955997E+01 5.9791165729550073E+00 4.0998221524920000E+00 C 0.0 0.0 4.4079999999999996E-03 4.2510700000000001E-01 6.0422200000000004E-01
atom   8.8185281577190047E+00 6.1542865830019995E+00 2.8044264516399947E-01 C 0.0 0.0 -3.4776000000000001E-02 -4.6507799999999999E-01 -7.9362400000000000E-01
atom   1.0305826695171005E+01 1.0236926192387001E+01 1.3571320695360012E+00 O 0.0 0.0 1.6425799999999999E-01 9.3301999999999996E-02 1.4198100000000000E-01
atom   9.6183306921240010E+00 9.0269411051890032E+00 3.9788761273120001E+00 O 0.0 0.0 6.3817000000000002E-01 4.1957899999999998E-01 3.5216399999999998E-01
atom   1.7967427548420096E+00 8.8617009046489983E+00 3.1193707612039989E+00 O 0.0 0.0 -1.1769100000000000E-01 -2.2076699999999999E-01 -2.2789100000000001E-01
atom   2.4842350204770081E+00 1.0071698328566002E+01 4.9772603244000169E-01 O 0.0 0.0 -7.9616399999999998E-01 -3.0455300000000002E-01 -5.2685400000000004E-01
atom   8.7532143914110012E+00 9.1734266819509944E+00 4.4175585239719997E+00 H 0.0 0.0 -6.4292700000000003E-01 -1.8687200000000001E-01 -1.2731100000000001E-01
atom   3.3493551624190037E+00 9.9252004150850031E+00 5.8944306768000457E-02 H 0.0 0.0 7.2470400000000001E-01 1.8315400000000001E-01 1.4794199999999999E-01
atom   1.5777401704400479E-01 9.6369834270449921E+00 3.2857784750799951E-01 C 0.0 0.0 -4.4079999999999996E-03 -4.2510700000000001E-01 -6.0422200000000004E-01
atom   1.5631718422809970E+00 9.4618134169979999E+00 4.1479573548360005E+00 C 0.0 0.0 3.4776000000000001E-02 4.6507799999999999E-01 7.9362400000000000E-01
energy   9.8679495569117393E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-82-8420-3
lattice   7.1317000000000004E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   4.3669067887395897E-16 7.1317000000000004E+00 0.0000000000000000E+00
lattice   -3.5658499869623990E+00 -3.5658499869623990E+00 8.0632000961010846E+00
atom   5.7288674412320946E+00 5.2859303199750958E+00 1.8609975481322616E+00 O 0.0 0.0 1.1626599999999999E-01 3.9351599999999998E-01 2.0538500000000001E-01
atom   5.6292139837328907E+00 3.6549113832068869E+00 2.7019719016434124E-01 O 0.0 0.0 1.0231999999999999E-01 1.9647400000000001E-01 1.0456580000000000E+00
atom   4.9687866167895987E+00 1.8460257858905982E+00 2.1705370267335042E+00 O 0.0 0.0 -1.1660800000000000E-01 -3.9592200000000000E-01 -2.0591899999999999E-01
atom   5.0683316011319413E+00 3.4769082932379392E+00 3.7614214032464242E+00 O 0.0 0.0 -1.0278000000000000E-01 -1.9520899999999999E-01 -1.0442780000000000E+00
atom   2.3060728629386564E+00 8.5420957839365952E-01 7.7694670699122321E+00 H 0.0 0.0 -1.1731400000000000E-01 1.7806800000000000E-01 -6.2740399999999996E-01
atom   4.8256227349637744E+00 2.7117601110887772E+00 4.3253514583356090E+00 H 0.0 0.0 1.1747199999999999E-01 -1.7824499999999999E-01 6.2743300000000002E-01
atom   5.5393456511456867E+00 4.1337901349916848E+00 1.5304863311370682E+00 C 0.0 0.0 -9.1860999999999998E-02 -6.8779100000000004E-01 -6.4511600000000002E-01
atom   5.1581736177461526E+00 2.9981259620371556E+00 2.5011356488177312E+00 C 0.0 0.0 9.3017000000000002E-02 6.8961700000000004E-01 6.4465399999999995E-01
atom   1.4028325647860980E+00 1.8457696860430972E+00 1.8609975481322616E+00 O 0.0 0.0 -1.1776700000000000E-01 -3.9425700000000002E-01 2.0285800000000001E-01
atom   1.5024860171408874E+00 3.4767886176668852E+00 2.7019719016434124E-01 O 0.0 0.0 -1.0548600000000000E-01 -1.9255600000000000E-01 1.0490280000000001E+00
atom   2.1629133902295998E+00 5.2856742211285992E+00 2.1705370267335042E+00 O 0.0 0.0 1.1751800000000000E-01 3.9714699999999997E-01 -2.0454600000000001E-01
atom   2.0633684110319424E+00 3.6547917189259445E+00 3.7614214032464242E+00 O 0.0 0.0 1.0581900000000000E-01 1.9123899999999999E-01 -1.0480460000000000E+00
atom   -2.3060728378133426E+00 -8.5420955326833969E-01 7.7694670699122321E+00 H 0.0 0.0 1.1738600000000000E-01 -1.8018100000000001E-01 -6.2845200000000001E-01
atom   2.3060772790237758E+00 4.4199399028987800E+00 4.3253514583356090E+00 H 0.0 0.0 -1.1723100000000000E-01 1.8051800000000001E-01 6.2866599999999995E-01
atom   1.5923543538036877E+00 2.9979098699576827E+00 1.5304863311370682E+00 C 0.0 0.0 9.2969999999999997E-02 6.8744400000000006E-01 -6.4428700000000005E-01
atom   1.9735263903421525E+00 4.1335740460511561E+00 2.5011356488177312E+00 C 0.0 0.0 -9.4278000000000001E-02 -6.8991599999999997E-01 6.4368099999999995E-01
atom   -1.7200803069374937E+00 2.1630174482515034E+00 6.2022025479688230E+00 O 0.0 0.0 -3.9405899999999999E-01 1.1777000000000000E-01 -2.0503800000000000E-01
atom   -8.9061370169285170E-02 2.0633639958967143E+00 7.7930029059367429E+00 O 0.0 0.0 -1.9313700000000000E-01 1.0477599999999999E-01 -1.0485160000000000E+00
atom   1.7198242271470028E+00 1.4029366228080022E+00 5.8926630693675799E+00 O 0.0 0.0 3.9689099999999999E-01 -1.1819399999999999E-01 2.0600499999999999E-01
atom   8.8941719799662727E-02 1.5024816020056593E+00 4.3017786928546604E+00 O 0.0 0.0 1.9201099999999999E-01 -1.0478700000000001E-01 1.0475369999999999E+00
atom   2.7116404346439427E+00 5.8719228508509449E+00 2.9373302618885205E-01 H 0.0 0.0 -1.7810200000000001E-01 -1.1695999999999999E-01 6.2782800000000005E-01
atom   8.5408990194882473E-01 1.2597727340138252E+00 3.7378486377654756E+00 H 0.0 0.0 1.7840800000000001E-01 1.1693400000000000E-01 -6.2781900000000002E-01
atom   -5.6794012195408372E-01 1.9734956592339203E+00 6.5327137649640159E+00 C 0.0 0.0 6.8630000000000002E-01 -9.2478000000000005E-02 6.4488599999999996E-01
atom   5.6772405100044665E-01 1.5923236226954494E+00 5.5620644472833538E+00 C 0.0 0.0 -6.8817399999999995E-01 9.3501000000000001E-02 -6.4433099999999999E-01
atom   1.7200803269945037E+00 -2.1630174281944932E+00 6.2022025479688230E+00 O 0.0 0.0 3.9411600000000002E-01 -1.1781500000000000E-01 -2.0348100000000000E-01
atom   8.9061395370716112E-02 -2.0633639706952898E+00 7.7930029059367429E+00 O 0.0 0.0 1.9133500000000001E-01 -1.0247600000000000E-01 -1.0510440000000001E+00
atom   -1.7198242080909978E+00 -1.4029366037519972E+00 5.8926630693675799E+00 O 0.0 0.0 -3.9713900000000002E-01 1.1848599999999999E-01 2.0436699999999999E-01
atom   -8.8941705888343242E-02 -1.5024815880943401E+00 4.3017786928546604E+00 O 0.0 0.0 -1.9001000000000001E-01 1.0265900000000000E-01 1.0501100000000001E+00
atom   4.4200595663059419E+00 1.2597771500989452E+00 2.9373302618885205E-01 H 0.0 0.0 1.7971100000000001E-01 1.1679800000000000E-01 6.2854100000000002E-01
atom   -8.5408988986117218E-01 -1.2597727219261730E+00 3.7378486377654756E+00 H 0.0 0.0 -1.7991599999999999E-01 -1.1682600000000000E-01 -6.2860400000000005E-01
atom   5.6794014307991880E-01 -1.9734956381080855E+00 6.5327137649640159E+00 C 0.0 0.0 -6.8718599999999996E-01 9.5683000000000004E-02 6.4465300000000003E-01
atom   -5.6772403301355467E-01 -1.5923236047085516E+00 5.5620644472833538E+00 C 0.0 0.0 6.8950900000000004E-01 -9.7017999999999993E-02 -6.4440799999999998E-01
energy   -1.3349155377288913E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-62-15134-3
lattice   1.0653100000000000E+01 0.0000000000000000E+00 0.0000000000000000E+00
lattice   1.2753716695680365E-15 2.0828399999999998E+01 0.0000000000000000E+00
lattice   2.3008664062380470E-16 2.3008664062380470E-16 3.7576000000000001E+00
atom   9.1657884301070052E+00 1.0808182307892007E+01 3.1165340507839998E+00 O 0.0 0.0 1.7469999999999999E-02 -5.3458200000000000E-01 -2.8996800000000000E-01
atom   1.0349533310577998E+01 1.2184534435512001E+01 7.3912702186399981E-01 O 0.0 0.0 -1.0767249999999999E+00 2.3161699999999999E-01 -5.6544300000000003E-01
atom   8.2842405699910007E+00 1.3932295259388003E+01 7.6231393145599780E-01 O 0.0 0.0 8.9296000000000000E-02 -1.2119199999999999E-01 8.1599999999999999E-04
atom   7.1002827340509960E+00 1.2555727557828005E+01 3.1396453574640004E+00 O 0.0 0.0 2.8477500000000000E-01 1.3206499999999999E-01 1.6230900000000001E-01
atom   3.4845299361699256E-01 1.1459682371136003E+01 6.3104010877599725E-01 H 0.0 0.0 7.3187300000000000E-01 -6.6832700000000000E-01 1.1707800000000000E-01
atom   6.4484761130120045E+00 1.3280795196144007E+01 3.2478078734640006E+00 H 0.0 0.0 -8.5254999999999997E-02 1.5545000000000000E-02 -3.9841000000000001E-02
atom   9.2707090009799966E+00 1.1828283190788001E+01 7.5731046160010251E-03 C 0.0 0.0 4.3738100000000002E-01 8.0081999999999998E-01 8.0976899999999996E-01
atom   8.1793210644280023E+00 1.2912193126787997E+01 1.1359908683200341E-01 C 0.0 0.0 -1.3413700000000001E-01 -6.7557000000000006E-02 -2.3155500000000001E-01
atom   1.4873115698929962E+00 1.0020217692107991E+01 6.4106594921600013E-01 O 0.0 0.0 -1.7469999999999999E-02 5.3458200000000000E-01 2.8996800000000000E-01
atom   3.0356668942200249E-01 8.6438655644879976E+00 3.0184729781360002E+00 O 0.0 0.0 1.0767249999999999E+00 -2.3161699999999999E-01 5.6544300000000003E-01
atom   2.3688594300090000E+00 6.8961047406119969E+00 2.9952860685439990E+00 O 0.0 0.0 -8.9296000000000000E-02 1.2119199999999999E-01 -8.1599999999999999E-04
atom   3.5528172659490052E+00 8.2726724421719933E+00 6.1795464253599985E-01 O 0.0 0.0 -2.8477500000000000E-01 -1.3206499999999999E-01 -1.6230900000000001E-01
atom   1.0304647006382998E+01 9.3687176288639957E+00 3.1265598912239994E+00 H 0.0 0.0 -7.3187300000000000E-01 6.6832700000000000E-01 -1.1707800000000000E-01
atom   4.2046238869879975E+00 7.5476048038559922E+00 5.0979212653599959E-01 H 0.0 0.0 8.5254999999999997E-02 -1.5545000000000000E-02 3.9841000000000001E-02
atom   1.3823909990200043E+00 9.0001168092119972E+00 3.7500268953839990E+00 C 0.0 0.0 -4.3738100000000002E-01 -8.0081999999999998E-01 -8.0976899999999996E-01
atom   2.4737789355719988E+00 7.9162068732120003E+00 3.6440009131680000E+00 C 0.0 0.0 1.3413700000000001E-01 6.7557000000000006E-02 2.3155500000000001E-01
atom   1.4873115698929955E+00 3.9398230789200844E-01 6.4106594921600013E-01 O 0.0 0.0 -1.7469999999999999E-02 -5.3458200000000000E-01 2.8996800000000000E-01
atom   3.0356668942200205E-01 1.7703344355120019E+00 3.0184729781360002E+00 O 0.0 0.0 1.0767249999999999E+00 2.3161699999999999E-01 5.6544300000000003E-01
atom   2.3688594300089996E+00 3.5180952593880028E+00 2.9952860685439990E+00 O 0.0 0.0 -8.9296000000000000E-02 -1.2119199999999999E-01 -8.1599999999999999E-04
atom   3.5528172659490047E+00 2.1415275578280064E+00 6.1795464253599985E-01 O 0.0 0.0 -2.8477500000000000E-01 1.3206499999999999E-01 -1.6230900000000001E-01
atom   1.0304647006382998E+01 1.0454823711360042E+00 3.1265598912239994E+00 H 0.0 0.0 -7.3187300000000000E-01 -6.6832700000000000E-01 -1.1707800000000000E-01
atom   4.2046238869879966E+00 2.8665951961440075E+00 5.0979212653599959E-01 H 0.0 0.0 8.5254999999999997E-02 1.5545000000000000E-02 3.9841000000000001E-02
atom   1.3823909990200038E+00 1.4140831907880018E+00 3.7500268953839990E+00 C 0.0 0.0 -4.3738100000000002E-01 8.0081999999999998E-01 -8.0976899999999996E-01
atom   2.4737789355719983E+00 2.4979931267879993E+00 3.6440009131680000E+00 C 0.0 0.0 1.3413700000000001E-01 -6.7557000000000006E-02 2.3155500000000001E-01
atom   9.1657884301070069E+00 2.0434417692107989E+01 3.1165340507839998E+00 O 0.0 0.0 1.7469999999999999E-02 5.3458200000000000E-01 -2.8996800000000000E-01
atom   1.0349533310578000E+01 1.9058065564487997E+01 7.3912702186399981E-01 O 0.0 0.0 -1.0767249999999999E+00 -2.3161699999999999E-01 -5.6544300000000003E-01
atom   8.2842405699910024E+00 1.7310304740611997E+01 7.6231393145599780E-01 O 0.0 0.0 8.9296000000000000E-02 1.2119199999999999E-01 8.1599999999999999E-04
atom   7.1002827340509960E+00 1.8686872442171993E+01 3.1396453574640004E+00 O 0.0 0.0 2.8477500000000000E-01 -1.3206499999999999E-01 1.6230900000000001E-01
atom   3.4845299361699306E-01 1.9782917628863995E+01 6.3104010877599725E-01 H 0.0 0.0 7.3187300000000000E-01 6.6832700000000000E-01 1.1707800000000000E-01
atom   6.4484761130120045E+00 1.7961804803855991E+01 3.2478078734640006E+00 H 0.0 0.0 -8.5254999999999997E-02 -1.5545000000000000E-02 -3.9841000000000001E-02
atom   9.2707090009799984E+00 1.9414316809211996E+01 7.5731046160010251E-03 C 0.0 0.0 4.3738100000000002E-01 -8.0081999999999998E-01 8.0976899999999996E-01
atom   8.1793210644280041E+00 1.8330406873211999E+01 1.1359908683200341E-01 C 0.0 0.0 -1.3413700000000001E-01 6.7557000000000006E-02 -2.3155500000000001E-01
atom   6.8138615698929970E+00 1.0020217692107991E+01 1.2377340507839998E+00 O 0.0 0.0 -1.7469999999999999E-02 5.3458200000000000E-01 -2.8996800000000000E-01
atom   5.6301166894220032E+00 8.6438655644879976E+00 2.6179270218639998E+00 O 0.0 0.0 1.0767249999999999E+00 -2.3161699999999999E-01 -5.6544300000000003E-01
atom   7.6954094300089997E+00 6.8961047406119969E+00 2.6411139314560010E+00 O 0.0 0.0 -8.9296000000000000E-02 1.2119199999999999E-01 8.1599999999999999E-04
atom   8.8793672659490053E+00 8.2726724421719933E+00 1.2608453574640002E+00 O 0.0 0.0 -2.8477500000000000E-01 -1.3206499999999999E-01 1.6230900000000001E-01
atom   4.9780970063829999E+00 9.3687176288639957E+00 2.5098401087760007E+00 H 0.0 0.0 -7.3187300000000000E-01 6.6832700000000000E-01 1.1707800000000000E-01
atom   9.5311738869879967E+00 7.5476048038559922E+00 1.3690078734640005E+00 H 0.0 0.0 8.5254999999999997E-02 -1.5545000000000000E-02 -3.9841000000000001E-02
atom   6.7089409990200046E+00 9.0001168092119972E+00 1.8863731046160011E+00 C 0.0 0.0 -4.3738100000000002E-01 -8.0081999999999998E-01 8.0976899999999996E-01
atom   7.8003289355719989E+00 7.9162068732120003E+00 1.9923990868320001E+00 C 0.0 0.0 1.3413700000000001E-01 6.7557000000000006E-02 -2.3155500000000001E-01
atom   3.8392384301070051E+00 1.0808182307892007E+01 2.5198659492160003E+00 O 0.0 0.0 1.7469999999999999E-02 -5.3458200000000000E-01 2.8996800000000000E-01
atom   5.0229833105779989E+00 1.2184534435512001E+01 1.1396729781360002E+00 O 0.0 0.0 -1.0767249999999999E+00 2.3161699999999999E-01 5.6544300000000003E-01
atom   2.9576905699910014E+00 1.3932295259388003E+01 1.1164860685439988E+00 O 0.0 0.0 8.9296000000000000E-02 -1.2119199999999999E-01 -8.1599999999999999E-04
atom   1.7737327340509963E+00 1.2555727557828005E+01 2.4967546425359997E+00 O 0.0 0.0 2.8477500000000000E-01 1.3206499999999999E-01 -1.6230900000000001E-01
atom   5.6750029936170021E+00 1.1459682371136003E+01 1.2477598912239993E+00 H 0.0 0.0 7.3187300000000000E-01 -6.6832700000000000E-01 -1.1707800000000000E-01
atom   1.1219261130120044E+00 1.3280795196144007E+01 2.3885921265359995E+00 H 0.0 0.0 -8.5254999999999997E-02 1.5545000000000000E-02 3.9841000000000001E-02
atom   3.9441590009799974E+00 1.1828283190788001E+01 1.8712268953839990E+00 C 0.0 0.0 4.3738100000000002E-01 8.0081999999999998E-01 -8.0976899999999996E-01
atom   2.8527710644280031E+00 1.2912193126787997E+01 1.7652009131680000E+00 C 0.0 0.0 -1.3413700000000001E-01 -6.7557000000000006E-02 2.3155500000000001E-01
atom   6.8138615698929961E+00 3.9398230789200844E-01 1.2377340507839998E+00 O 0.0 0.0 -1.7469999999999999E-02 -5.3458200000000000E-01 -2.8996800000000000E-01
atom   5.6301166894220023E+00 1.7703344355120019E+00 2.6179270218639998E+00 O 0.0 0.0 1.0767249999999999E+00 2.3161699999999999E-01 -5.6544300000000003E-01
atom   7.6954094300089997E+00 3.5180952593880028E+00 2.6411139314560010E+00 O 0.0 0.0 -8.9296000000000000E-02 -1.2119199999999999E-01 8.1599999999999999E-04
atom   8.8793672659490053E+00 2.1415275578280064E+00 1.2608453574640002E+00 O 0.0 0.0 -2.8477500000000000E-01 1.3206499999999999E-01 1.6230900000000001E-01
atom   4.9780970063829990E+00 1.0454823711360042E+00 2.5098401087760007E+00 H 0.0 0.0 -7.3187300000000000E-01 -6.6832700000000000E-01 1.1707800000000000E-01
atom   9.5311738869879967E+00 2.8665951961440075E+00 1.3690078734640005E+00 H 0.0 0.0 8.5254999999999997E-02 1.5545000000000000E-02 -3.9841000000000001E-02
atom   6.7089409990200037E+00 1.4140831907880018E+00 1.8863731046160011E+00 C 0.0 0.0 -4.3738100000000002E-01 8.0081999999999998E-01 8.0976899999999996E-01
atom   7.8003289355719980E+00 2.4979931267879989E+00 1.9923990868320001E+00 C 0.0 0.0 1.3413700000000001E-01 -6.7557000000000006E-02 -2.3155500000000001E-01
atom   3.8392384301070059E+00 2.0434417692107989E+01 2.5198659492160003E+00 O 0.0 0.0 1.7469999999999999E-02 5.3458200000000000E-01 2.8996800000000000E-01
atom   5.0229833105779989E+00 1.9058065564487997E+01 1.1396729781360002E+00 O 0.0 0.0 -1.0767249999999999E+00 -2.3161699999999999E-01 5.6544300000000003E-01
atom   2.9576905699910014E+00 1.7310304740611997E+01 1.1164860685439988E+00 O 0.0 0.0 8.9296000000000000E-02 1.2119199999999999E-01 -8.1599999999999999E-04
atom   1.7737327340509967E+00 1.8686872442171993E+01 2.4967546425359997E+00 O 0.0 0.0 2.8477500000000000E-01 -1.3206499999999999E-01 -1.6230900000000001E-01
atom   5.6750029936170021E+00 1.9782917628863995E+01 1.2477598912239993E+00 H 0.0 0.0 7.3187300000000000E-01 6.6832700000000000E-01 -1.1707800000000000E-01
atom   1.1219261130120046E+00 1.7961804803855991E+01 2.3885921265359995E+00 H 0.0 0.0 -8.5254999999999997E-02 -1.5545000000000000E-02 3.9841000000000001E-02
atom   3.9441590009799978E+00 1.9414316809211996E+01 1.8712268953839990E+00 C 0.0 0.0 4.3738100000000002E-01 -8.0081999999999998E-01 -8.0976899999999996E-01
atom   2.8527710644280035E+00 1.8330406873211999E+01 1.7652009131680000E+00 C 0.0 0.0 -1.3413700000000001E-01 6.7557000000000006E-02 2.3155500000000001E-01
energy   2.9829764266830328E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-148-6364-3
lattice   8.3819320000000008E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   1.9928356656816670E+00 8.1415840020361596E+00 0.0000000000000000E+00
lattice   1.9928356656816670E+00 1.5638749220448105E+00 7.9899740481687704E+00
atom   4.6709425805296902E+00 1.9730903291029847E+00 6.1556221433345639E+00 O 0.0 0.0 -3.2904000000000003E-02 -9.7613000000000005E-02 -1.2009000000000001E-02
atom   3.8700009514599776E+00 3.1933604110253926E+00 4.4032669476709794E+00 O 0.0 0.0 1.7179300000000000E-01 -1.3435300000000000E-01 4.1761399999999999E-01
atom   2.9621467669238126E+00 5.0692957392429294E+00 6.1285390077019297E+00 O 0.0 0.0 -3.5828900000000002E-01 4.8273500000000003E-01 -2.5654600000000000E-01
atom   3.7630882682115883E+00 3.8490258859292825E+00 7.8808941234657670E+00 O 0.0 0.0 -1.7315000000000001E-02 2.8935800000000000E-01 -1.4531980000000000E+00
atom   4.2532088178245839E+00 2.4344040913494966E+00 3.9138851920071485E+00 H 0.0 0.0 1.3506499999999999E-01 -1.9842799999999999E-01 -1.9084200000000001E-01
atom   1.3871696225202679E+00 3.0441998284492473E+00 3.8039779054914469E-01 H 0.0 0.0 -1.5195300000000000E-01 1.0946100000000000E-01 5.9349499999999999E-01
atom   4.1009754080417560E+00 2.9481849959202062E+00 5.7118933415876771E+00 C 0.0 0.0 -3.5540300000000002E-01 4.4278600000000001E-01 -2.6989800000000003E-01
atom   3.5321772964153424E+00 4.0941217370910010E+00 6.5722622164669815E+00 C 0.0 0.0 4.8692900000000000E-01 -6.8783899999999998E-01 1.0949570000000000E+00
atom   7.6966607508336438E+00 7.7323685949779852E+00 1.8343519048342065E+00 O 0.0 0.0 3.2904000000000003E-02 9.7613000000000005E-02 1.2009000000000001E-02
atom   8.4976023799033573E+00 6.5120985130555766E+00 3.5867071004977911E+00 O 0.0 0.0 -1.7179300000000000E-01 1.3435300000000000E-01 -4.1761399999999999E-01
atom   9.4054565644395218E+00 4.6361631848380407E+00 1.8614350404668409E+00 O 0.0 0.0 3.5828900000000002E-01 -4.8273500000000003E-01 2.5654600000000000E-01
atom   8.6045150631517462E+00 5.8564330381516880E+00 1.0907992470300354E-01 O 0.0 0.0 1.7315000000000001E-02 -2.8935800000000000E-01 1.4531980000000000E+00
atom   8.1143945135387501E+00 7.2710548327314735E+00 4.0760888561616220E+00 H 0.0 0.0 -1.3506499999999999E-01 1.9842799999999999E-01 1.9084200000000001E-01
atom   1.0980433708843067E+01 6.6612590956317232E+00 7.6095762576196257E+00 H 0.0 0.0 1.5195300000000000E-01 -1.0946100000000000E-01 -5.9349499999999999E-01
atom   8.2666279233215789E+00 6.7572739281607639E+00 2.2780807065810933E+00 C 0.0 0.0 3.5540300000000002E-01 -4.4278600000000001E-01 2.6989800000000003E-01
atom   8.8354260349479929E+00 5.6113371869899691E+00 1.4177118317017892E+00 C 0.0 0.0 -4.8692900000000000E-01 6.8783899999999998E-01 -1.0949570000000000E+00
atom   3.0270469415437691E+00 6.8223752904014443E+00 2.8097430878153653E+00 O 0.0 0.0 -1.0263700000000001E-01 -1.3466000000000001E-02 -6.2830000000000004E-03
atom   4.0218994806246791E+00 4.8974862982986735E+00 2.0981349854537017E+00 O 0.0 0.0 -8.9657000000000001E-02 4.4802500000000001E-01 1.1489099999999999E-01
atom   5.6281975105882163E+00 6.3355743897461778E+00 4.6363030900580854E-01 O 0.0 0.0 3.8371000000000000E-01 -3.4066200000000002E-01 -4.0489300000000000E-01
atom   4.6333451631801843E+00 8.2604632691556024E+00 1.1752382515679853E+00 O 0.0 0.0 2.7694299999999999E-01 -1.4425800000000000E+00 1.9511899999999999E-01
atom   3.3758149827957356E+00 4.5233760823837619E+00 2.7345105308744291E+00 H 0.0 0.0 -1.6062599999999999E-01 -1.5302600000000000E-01 2.1170500000000000E-01
atom   3.2867135787324653E+00 4.9310273018119571E-01 5.3894172699058918E-01 H 0.0 0.0 7.0194999999999994E-02 5.4909300000000005E-01 -2.8438999999999998E-01
atom   3.8386693968712735E+00 6.2360352613874168E+00 2.1241471449649207E+00 C 0.0 0.0 3.4559200000000001E-01 -3.5140399999999999E-01 -3.9025500000000002E-01
atom   4.8165130581942339E+00 6.9219243740393708E+00 1.1493062314964646E+00 C 0.0 0.0 -5.5234600000000000E-01 1.1968289999999999E+00 4.1432600000000003E-01
atom   7.3464385808689707E+00 3.0106276935887140E+00 7.5394633564498259E-01 O 0.0 0.0 -3.7482000000000001E-02 -2.4702000000000002E-02 -9.3487000000000001E-02
atom   5.7132747945456002E+00 2.5857949793795871E+00 2.2880938219579972E+00 O 0.0 0.0 4.1386200000000001E-01 7.5561000000000003E-02 -2.1206800000000001E-01
atom   7.4920297406216667E+00 1.2157497480147799E+00 3.7976974662906353E+00 O 0.0 0.0 -2.3966499999999999E-01 -3.1020300000000001E-01 5.2302199999999999E-01
atom   9.1251934630540639E+00 1.6405823463084666E+00 2.2635502196768336E+00 O 0.0 0.0 -1.3353720000000000E+00 3.0903700000000001E-01 5.6310800000000005E-01
atom   5.1962830104069697E+00 3.1068608976294145E+00 1.6372733622550708E+00 H 0.0 0.0 -1.8682799999999999E-01 1.8478400000000000E-01 -1.5807700000000000E-01
atom   1.2603916784318772E+00 1.1196111170312097E+00 2.9144430685446436E+00 H 0.0 0.0 5.5003700000000000E-01 -2.9107300000000003E-01 -6.5789999999999998E-03
atom   6.9698778519189810E+00 2.5160062010054056E+00 1.7961166830241044E+00 C 0.0 0.0 -2.5916200000000000E-01 -3.0245899999999998E-01 4.8638399999999998E-01
atom   7.8685853993535178E+00 1.7104377090159371E+00 2.7554503352609090E+00 C 0.0 0.0 1.0311889999999999E+00 2.4889800000000001E-01 -8.8535399999999997E-01
atom   5.0211647504943633E+00 6.6948312304922553E+00 7.2360277125237875E+00 O 0.0 0.0 3.7482000000000001E-02 2.4702000000000002E-02 9.3487000000000001E-02
